0 128 640 5 5 0
1 2 a 3
122 123 b 0
122 93 c 2
122 56 d 3
122 40 e 1
123 124 a 2
123 124 b 1
123 53 c 2
123 60 d 0
123 102 e 2
124 125 a 3
124 125 b 3
124 65 c 4
124 50 d 2
124 11 e 0
125 126 a 3
125 126 b 0
125 24 c 1
125 119 d 4
125 97 e 4
126 127 a 2
126 127 b 3
126 87 c 1
126 13 d 3
126 119 e 3
127 128 a 2
127 128 b 1
127 31 c 4
127 25 d 0
127 32 e 3
128 1 a 3
128 1 b 3
128 20 c 1
128 102 d 2
128 114 e 1

75 128 640 5 5 0
1 2 a 2
1 2 b 2
1 95 c 2
1 96 d 3
1 71 e 3
2 3 a 4
2 3 b 1
2 45 c 3
2 26 d 4
2 63 e 0
3 4 a 4
3 4 b 3
3 46 c 2
3 73 d 2
3 60 e 3
4 5 a 4
4 5 b 3
4 23 c 1
4 70 d 3
4 101 e 0
5 6 a 0
5 6 b 2
5 32 c 3
5 16 d 3
5 36 e 0
6 7 a 4
6 7 b 1
6 6 c 3
6 71 d 0
6 40 e 0
7 8 a 0
7 8 b 3
7 10 c 4
7 50 d 2
7 99 e 4
8 9 a 1
8 9 b 3
8 113 c 3
8 58 d 3
8 13 e 3
9 10 a 0
9 10 b 4
9 2 c 2
9 109 d 1
9 31 e 4
10 11 a 4
10 11 b 4
10 11 c 4
10 125 d 2
10 89 e 2
11 12 a 3
11 12 b 1
11 92 c 0
11 62 d 0
11 61 e 2
12 13 a 0
12 13 b 1
12 74 c 3
12 43 d 2
12 17 e 4
13 14 a 0
13 14 b 4
13 46 c 4
13 97 d 4
13 97 e 3
14 15 a 4
14 15 b 3
14 100 c 4
14 34 d 1
14 123 e 2
15 16 a 4
15 16 b 3
15 76 c 4
15 84 d 2
15 113 e 2
16 17 a 3
16 17 b 1
16 76 c 4
16 127 d 0
16 26 e 0
17 18 a 1
17 18 b 1
17 75 c 4
17 83 d 2
17 18 e 0
18 19 a 0
18 19 b 0
18 56 c 4
18 31 d 3
18 53 e 2
19 20 a 2
19 20 b 1
19 1 c 3
19 91 d 3
19 40 e 2
20 21 a 2
20 21 b 2
20 29 c 2
20 32 d 1
20 80 e 4
21 22 a 4
21 22 b 3
21 2 c 3
21 42 d 3
21 88 e 0
22 23 a 0
22 23 b 2
22 47 c 1
22 93 d 1
22 48 e 0
23 24 a 1
23 24 b 2
23 36 c 3
23 61 d 0
23 9 e 2
24 25 a 2
24 25 b 1
24 101 c 3
24 116 d 2
24 90 e 3
25 26 a 2
25 26 b 0
25 123 c 1
25 80 d 1
25 94 e 4
26 27 a 3
26 27 b 2
26 114 c 1
26 67 d 2
26 19 e 0
27 28 a 2
27 28 b 3
27 92 c 1
27 97 d 0
27 61 e 4
28 29 a 2
28 29 b 2
28 77 c 2
28 101 d 2
28 97 e 2
29 30 a 0
29 30 b 0
29 93 c 3
29 44 d 4
29 74 e 4
30 31 a 2
30 31 b 1
30 41 c 2
30 56 d 0
30 7 e 0
31 32 a 3
31 32 b 4
31 82 c 2
31 47 d 2
31 107 e 4
32 33 a 3
32 33 b 2
32 124 c 1
32 90 d 1
32 12 e 4
33 34 a 3
33 34 b 1
33 81 c 2
33 38 d 4
33 69 e 0
34 35 a 3
34 35 b 1
34 124 c 4
34 38 d 1
34 52 e 0
35 36 a 1
35 36 b 1
35 46 c 0
35 15 d 0
35 60 e 2
36 37 a 3
36 37 b 4
36 28 c 1
36 58 d 4
36 4 e 0
37 38 a 1
37 38 b 0
37 126 c 3
37 38 d 0
37 118 e 0
38 39 a 4
38 39 b 3
38 17 c 2
38 116 d 2
38 65 e 4
39 40 a 2
39 40 b 1
39 23 c 4
39 105 d 2
39 88 e 3
40 41 a 1
40 41 b 1
40 82 c 4
40 111 d 3
40 112 e 2
41 42 a 2
41 42 b 2
41 13 c 4
41 20 d 3
41 6 e 3
42 43 a 0
42 43 b 4
42 19 c 1
42 10 d 2
42 87 e 3
43 44 a 2
43 44 b 4
43 53 c 0
43 37 d 1
43 102 e 4
44 45 a 1
44 45 b 2
44 72 c 2
44 96 d 3
44 121 e 1
45 46 a 3
45 46 b 2
45 37 c 1
45 88 d 0
45 28 e 0
46 47 a 3
46 47 b 3
46 40 c 0
46 80 d 2
46 29 e 0
47 48 a 4
47 48 b 4
47 49 c 4
47 43 d 0
47 14 e 0
48 49 a 4
48 49 b 2
48 38 c 3
48 117 d 1
48 71 e 3
49 50 a 1
49 50 b 0
49 111 c 2
49 91 d 0
49 97 e 3
50 51 a 3
50 51 b 4
50 120 c 1
50 46 d 3
50 60 e 0
51 52 a 0
51 52 b 4
51 51 c 1
51 99 d 0
51 122 e 1
52 53 a 2
52 53 b 1
52 19 c 0
52 22 d 2
52 1 e 2
53 54 a 3
53 54 b 3
53 18 c 3
53 3 d 0
53 125 e 1
54 55 a 2
54 55 b 3
54 44 c 2
54 12 d 0
54 91 e 1
55 56 a 4
55 56 b 3
55 98 c 0
55 54 d 0
55 79 e 4
56 57 a 3
56 57 b 4
56 56 c 0
56 43 d 1
56 80 e 0
57 58 a 0
57 58 b 1
57 55 c 1
57 57 d 4
57 23 e 0
58 59 a 4
58 59 b 4
58 108 c 2
58 82 d 2
58 35 e 3
59 60 a 3
59 60 b 0
59 103 c 4
59 10 d 0
59 56 e 0
60 61 a 2
60 61 b 3
60 61 c 1
60 28 d 3
60 91 e 0
61 62 a 0
61 62 b 1
61 6 c 0
61 102 d 2
61 87 e 4
62 63 a 4
62 63 b 0
62 95 c 3
62 104 d 1
62 60 e 1
63 64 a 1
63 64 b 0
63 105 c 2
63 73 d 1
63 91 e 0
64 65 a 3
64 65 b 1
64 73 c 1
64 81 d 1
64 75 e 2
65 66 a 4
65 66 b 3
65 38 c 0
65 112 d 2
65 102 e 0
66 67 a 0
66 67 b 0
66 46 c 0
66 54 d 3
66 77 e 2
67 68 a 0
67 68 b 1
67 17 c 3
67 89 d 3
67 96 e 2
68 69 a 3
68 69 b 1
68 4 c 4
68 51 d 3
68 71 e 4
69 70 a 3
69 70 b 4
69 64 c 2
69 65 d 3
69 108 e 1
70 71 a 0
70 71 b 2
70 1 c 1
70 36 d 2
70 126 e 3
71 72 a 0
71 72 b 4
71 7 c 4
71 36 d 4
71 112 e 2
72 73 a 1
72 73 b 2
72 24 c 3
72 40 d 4
72 120 e 4
73 74 a 0
73 74 b 3
73 123 c 4
73 63 d 3
73 16 e 3
74 75 a 2
74 75 b 3
74 126 c 0
74 27 d 3
74 121 e 4
75 76 a 3
75 76 b 1
75 114 c 3
75 16 d 4
75 51 e 3
76 77 a 4
76 77 b 1
76 42 c 1
76 25 d 4
76 5 e 1
77 78 a 2
77 78 b 0
77 128 c 4
77 84 d 3
77 123 e 0
78 79 a 2
78 79 b 2
78 80 c 0
78 1 d 1
78 99 e 3
79 80 a 4
79 80 b 3
79 123 c 3
79 7 d 1
79 80 e 2
80 81 a 3
80 81 b 3
80 101 c 3
80 111 d 4
80 23 e 1
81 82 a 2
81 82 b 1
81 118 c 2
81 103 d 1
81 85 e 2
82 83 a 2
82 83 b 3
82 29 c 2
82 64 d 3
82 103 e 1
83 84 a 4
83 84 b 0
83 73 c 4
83 112 d 4
83 111 e 0
84 85 a 1
84 85 b 0
84 110 c 2
84 16 d 1
84 86 e 4
85 86 a 0
85 86 b 0
85 6 c 2
85 95 d 0
85 69 e 2
86 87 a 4
86 87 b 2
86 14 c 1
86 62 d 1
86 42 e 0
87 88 a 1
87 88 b 0
87 5 c 3
87 50 d 2
87 58 e 1
88 89 a 0
88 89 b 3
88 112 c 1
88 102 d 2
88 105 e 2
89 90 a 4
89 90 b 3
89 88 c 4
89 38 d 2
89 115 e 2
90 91 a 3
90 91 b 2
90 74 c 2
90 101 d 1
90 87 e 1
91 92 a 4
91 92 b 3
91 86 c 4
91 55 d 4
91 87 e 2
92 93 a 2
92 93 b 4
92 17 c 2
92 88 d 4
92 121 e 0
93 94 a 1
93 94 b 0
93 19 c 4
93 35 d 0
93 8 e 1
94 95 a 1
94 95 b 4
94 122 c 2
94 27 d 2
94 20 e 4
95 96 a 4
95 96 b 4
95 101 c 3
95 102 d 1
95 110 e 1
96 97 a 4
96 97 b 0
96 121 c 2
96 77 d 1
96 45 e 4
97 98 a 4
97 98 b 3
97 96 c 1
97 62 d 1
97 44 e 2
98 99 a 4
98 99 b 0
98 69 c 2
98 74 d 3
98 9 e 1
99 100 a 2
99 100 b 4
99 89 c 3
99 39 d 1
99 40 e 0
100 101 a 3
100 101 b 4
100 81 c 3
100 47 d 4
100 46 e 4
101 102 a 1
101 102 b 3
101 102 c 0
101 95 d 4
101 6 e 3
102 103 a 2
102 103 b 0
102 84 c 3
102 89 d 1
102 96 e 4
103 104 a 4
103 104 b 2
103 91 c 4
103 98 d 3
103 44 e 0
104 105 a 0
104 105 b 0
104 65 c 0
104 101 d 4
104 35 e 1
105 106 a 4
105 106 b 4
105 78 c 2
105 110 d 1
105 63 e 3
106 107 a 3
106 107 b 4
106 78 c 4
106 48 d 4
106 62 e 3
107 108 a 1
107 108 b 1
107 19 c 0
107 127 d 2
107 35 e 2
108 109 a 1
108 109 b 1
108 112 c 3
108 87 d 1
108 53 e 2
109 110 a 4
109 110 b 2
109 63 c 2
109 83 d 1
109 126 e 2
110 111 a 0
110 111 b 0
110 92 c 0
110 55 d 2
110 77 e 0
111 112 a 3
111 112 b 4
111 40 c 3
111 103 d 1
111 53 e 1
112 113 a 1
112 113 b 0
112 7 c 2
112 109 d 0
112 12 e 1
113 114 a 3
113 114 b 2
113 98 c 4
113 118 d 3
113 108 e 1
114 115 a 3
114 115 b 2
114 38 c 0
114 86 d 2
114 53 e 1
115 116 a 0
115 116 b 0
115 67 c 3
115 128 d 3
115 9 e 4
116 117 a 1
116 117 b 2
116 45 c 2
116 15 d 3
116 79 e 0
117 118 a 2
117 118 b 3
117 95 c 1
117 64 d 1
117 49 e 2
118 119 a 4
118 119 b 4
118 83 c 0
118 117 d 3
118 30 e 2
119 120 a 3
119 120 b 4
119 11 c 1
119 51 d 2
119 72 e 2
120 121 a 1
120 121 b 2
120 11 c 2
120 37 d 0
120 39 e 3
121 122 a 3
121 122 b 3
121 93 c 1
121 23 d 0
121 116 e 1
122 123 a 2
122 123 b 2
122 11 c 3
122 124 d 0
122 47 e 1
123 124 a 3
123 124 b 4
123 41 c 0
123 105 d 1
123 25 e 4
124 125 a 2
124 125 b 2
124 73 c 3
124 23 d 4
124 59 e 0
125 126 a 2
125 126 b 2
125 4 c 4
125 101 d 4
125 93 e 1
126 127 a 1
126 127 b 0
126 120 c 0
126 83 d 4
126 16 e 1
127 128 a 2
127 128 b 1
127 68 c 1
127 8 d 0
127 37 e 1
128 1 a 3
128 1 b 2
128 14 c 4
128 77 d 4
128 52 e 0

76 128 640 5 5 0
1 2 a 2
1 2 b 3
1 125 c 0
1 16 d 0
1 22 e 4
2 3 a 4
2 3 b 3
2 64 c 2
2 98 d 2
2 106 e 0
3 4 a 2
3 4 b 1
3 5 c 1
3 121 d 1
3 20 e 2
4 5 a 4
4 5 b 4
4 2 c 3
4 47 d 1
4 57 e 2
5 6 a 4
5 6 b 2
5 112 c 0
5 1 d 1
5 68 e 3
6 7 a 2
6 7 b 0
6 11 c 1
6 18 d 2
6 101 e 4
7 8 a 3
7 8 b 0
7 19 c 3
7 37 d 0
7 13 e 2
8 9 a 1
8 9 b 4
8 78 c 3
8 38 d 1
8 115 e 3
9 10 a 4
9 10 b 4
9 4 c 0
9 33 d 3
9 18 e 4
10 11 a 0
10 11 b 0
10 2 c 4
10 73 d 3
10 40 e 1
11 12 a 4
11 12 b 3
11 24 c 2
11 115 d 0
11 56 e 3
12 13 a 1
12 13 b 3
12 26 c 3
12 24 d 4
12 9 e 0
13 14 a 3
13 14 b 2
13 98 c 4
13 87 d 2
13 38 e 2
14 15 a 3
14 15 b 1
14 76 c 1
14 112 d 0
14 92 e 3
15 16 a 0
15 16 b 1
15 57 c 2
15 74 d 1
15 62 e 0
16 17 a 4
16 17 b 0
16 13 c 3
16 111 d 2
16 36 e 3
17 18 a 4
17 18 b 1
17 50 c 4
17 10 d 1
17 40 e 2
18 19 a 1
18 19 b 2
18 18 c 4
18 112 d 0
18 40 e 0
19 20 a 0
19 20 b 3
19 32 c 2
19 20 d 1
19 71 e 1
20 21 a 1
20 21 b 4
20 80 c 3
20 17 d 4
20 108 e 4
21 22 a 2
21 22 b 4
21 27 c 0
21 36 d 1
21 65 e 4
22 23 a 4
22 23 b 1
22 124 c 2
22 47 d 1
22 53 e 3
23 24 a 0
23 24 b 2
23 117 c 2
23 56 d 4
23 122 e 0
24 25 a 2
24 25 b 0
24 11 c 3
24 104 d 2
24 8 e 1
25 26 a 2
25 26 b 0
25 69 c 4
25 12 d 4
25 24 e 2
26 27 a 4
26 27 b 0
26 49 c 0
26 23 d 0
26 42 e 1
27 28 a 2
27 28 b 1
27 95 c 3
27 30 d 3
27 128 e 1
28 29 a 1
28 29 b 4
28 101 c 1
28 90 d 2
28 33 e 4
29 30 a 1
29 30 b 4
29 89 c 4
29 42 d 1
29 87 e 1
30 31 a 3
30 31 b 3
30 90 c 1
30 15 d 3
30 48 e 4
31 32 a 2
31 32 b 1
31 7 c 4
31 46 d 2
31 1 e 0
32 33 a 4
32 33 b 3
32 6 c 4
32 81 d 0
32 94 e 2
33 34 a 3
33 34 b 4
33 127 c 0
33 102 d 4
33 35 e 2
34 35 a 1
34 35 b 4
34 30 c 3
34 126 d 4
34 111 e 2
35 36 a 1
35 36 b 4
35 21 c 0
35 80 d 0
35 36 e 0
36 37 a 4
36 37 b 2
36 23 c 4
36 52 d 2
36 104 e 0
37 38 a 1
37 38 b 0
37 94 c 4
37 40 d 2
37 39 e 2
38 39 a 3
38 39 b 4
38 38 c 1
38 78 d 2
38 14 e 4
39 40 a 2
39 40 b 4
39 48 c 2
39 108 d 3
39 17 e 2
40 41 a 0
40 41 b 3
40 64 c 3
40 107 d 0
40 102 e 1
41 42 a 2
41 42 b 3
41 31 c 2
41 88 d 4
41 8 e 2
42 43 a 1
42 43 b 1
42 26 c 1
42 102 d 1
42 54 e 2
43 44 a 2
43 44 b 1
43 128 c 0
43 106 d 2
43 113 e 0
44 45 a 3
44 45 b 1
44 40 c 1
44 93 d 2
44 1 e 3
45 46 a 0
45 46 b 4
45 105 c 0
45 94 d 1
45 113 e 2
46 47 a 3
46 47 b 0
46 33 c 1
46 46 d 0
46 14 e 3
47 48 a 2
47 48 b 4
47 46 c 3
47 50 d 4
47 108 e 3
48 49 a 0
48 49 b 4
48 120 c 3
48 116 d 3
48 97 e 2
49 50 a 4
49 50 b 4
49 101 c 1
49 34 d 4
49 8 e 0
50 51 a 2
50 51 b 4
50 99 c 4
50 14 d 4
50 63 e 2
51 52 a 3
51 52 b 2
51 98 c 1
51 44 d 4
51 41 e 2
52 53 a 0
52 53 b 0
52 87 c 3
52 23 d 0
52 45 e 4
53 54 a 3
53 54 b 3
53 59 c 0
53 13 d 3
53 117 e 3
54 55 a 0
54 55 b 3
54 9 c 0
54 110 d 0
54 112 e 2
55 56 a 1
55 56 b 1
55 67 c 2
55 65 d 0
55 81 e 3
56 57 a 2
56 57 b 1
56 110 c 0
56 46 d 4
56 14 e 2
57 58 a 3
57 58 b 4
57 18 c 4
57 5 d 1
57 97 e 2
58 59 a 3
58 59 b 4
58 59 c 0
58 54 d 0
58 74 e 1
59 60 a 4
59 60 b 3
59 122 c 1
59 87 d 3
59 11 e 0
60 61 a 4
60 61 b 2
60 101 c 2
60 34 d 1
60 43 e 3
61 62 a 2
61 62 b 3
61 18 c 1
61 115 d 4
61 116 e 0
62 63 a 3
62 63 b 0
62 32 c 0
62 78 d 2
62 117 e 1
63 64 a 0
63 64 b 2
63 47 c 1
63 87 d 0
63 128 e 0
64 65 a 1
64 65 b 3
64 99 c 2
64 89 d 2
64 45 e 0
65 66 a 3
65 66 b 4
65 100 c 4
65 64 d 2
65 85 e 0
66 67 a 3
66 67 b 0
66 97 c 3
66 30 d 4
66 24 e 2
67 68 a 2
67 68 b 4
67 9 c 4
67 42 d 4
67 87 e 4
68 69 a 3
68 69 b 3
68 16 c 4
68 60 d 4
68 59 e 1
69 70 a 2
69 70 b 4
69 48 c 1
69 82 d 4
69 45 e 1
70 71 a 4
70 71 b 1
70 37 c 2
70 15 d 3
70 91 e 1
71 72 a 4
71 72 b 4
71 48 c 0
71 54 d 2
71 57 e 1
72 73 a 3
72 73 b 1
72 21 c 0
72 51 d 4
72 126 e 4
73 74 a 1
73 74 b 3
73 29 c 1
73 19 d 0
73 35 e 0
74 75 a 1
74 75 b 1
74 21 c 1
74 7 d 4
74 103 e 2
75 76 a 1
75 76 b 4
75 77 c 0
75 101 d 3
75 78 e 0
76 77 a 3
76 77 b 1
76 26 c 0
76 39 d 1
76 29 e 3
77 78 a 0
77 78 b 4
77 84 c 1
77 106 d 0
77 96 e 0
78 79 a 3
78 79 b 2
78 89 c 2
78 111 d 1
78 100 e 4
79 80 a 0
79 80 b 2
79 8 c 4
79 30 d 2
79 61 e 3
80 81 a 3
80 81 b 0
80 70 c 1
80 126 d 2
80 65 e 4
81 82 a 1
81 82 b 2
81 125 c 2
81 62 d 4
81 11 e 0
82 83 a 0
82 83 b 2
82 24 c 0
82 48 d 2
82 122 e 0
83 84 a 4
83 84 b 3
83 8 c 4
83 72 d 4
83 47 e 4
84 85 a 0
84 85 b 3
84 66 c 4
84 34 d 1
84 18 e 4
85 86 a 4
85 86 b 2
85 63 c 1
85 121 d 4
85 77 e 4
86 87 a 3
86 87 b 2
86 122 c 1
86 48 d 4
86 79 e 3
87 88 a 2
87 88 b 2
87 118 c 0
87 77 d 2
87 75 e 1
88 89 a 1
88 89 b 4
88 53 c 4
88 121 d 0
88 55 e 4
89 90 a 4
89 90 b 1
89 66 c 0
89 2 d 1
89 78 e 4
90 91 a 2
90 91 b 3
90 41 c 4
90 89 d 0
90 14 e 0
91 92 a 2
91 92 b 2
91 121 c 2
91 20 d 4
91 58 e 3
92 93 a 3
92 93 b 0
92 72 c 2
92 109 d 1
92 89 e 2
93 94 a 3
93 94 b 1
93 47 c 4
93 65 d 0
93 53 e 2
94 95 a 3
94 95 b 1
94 74 c 3
94 18 d 2
94 93 e 2
95 96 a 1
95 96 b 0
95 58 c 1
95 5 d 0
95 35 e 1
96 97 a 0
96 97 b 0
96 35 c 2
96 101 d 3
96 31 e 3
97 98 a 1
97 98 b 3
97 46 c 1
97 30 d 3
97 43 e 3
98 99 a 3
98 99 b 3
98 8 c 0
98 66 d 1
98 100 e 3
99 100 a 4
99 100 b 0
99 96 c 1
99 8 d 2
99 47 e 3
100 101 a 3
100 101 b 1
100 109 c 0
100 72 d 4
100 50 e 1
101 102 a 1
101 102 b 0
101 102 c 3
101 1 d 0
101 87 e 3
102 103 a 3
102 103 b 1
102 8 c 2
102 83 d 2
102 77 e 3
103 104 a 4
103 104 b 0
103 20 c 3
103 5 d 0
103 6 e 2
104 105 a 1
104 105 b 0
104 79 c 0
104 128 d 0
104 57 e 3
105 106 a 3
105 106 b 3
105 128 c 0
105 82 d 1
105 98 e 2
106 107 a 2
106 107 b 0
106 117 c 0
106 44 d 3
106 61 e 0
107 108 a 4
107 108 b 0
107 126 c 0
107 100 d 4
107 79 e 2
108 109 a 2
108 109 b 3
108 112 c 3
108 116 d 3
108 93 e 0
109 110 a 0
109 110 b 0
109 35 c 4
109 121 d 4
109 115 e 0
110 111 a 0
110 111 b 4
110 117 c 1
110 53 d 1
110 94 e 1
111 112 a 1
111 112 b 1
111 69 c 4
111 13 d 2
111 51 e 1
112 113 a 4
112 113 b 0
112 121 c 0
112 12 d 1
112 70 e 2
113 114 a 0
113 114 b 0
113 120 c 2
113 94 d 0
113 51 e 4
114 115 a 4
114 115 b 1
114 48 c 4
114 86 d 0
114 88 e 2
115 116 a 4
115 116 b 3
115 18 c 0
115 105 d 3
115 89 e 0
116 117 a 4
116 117 b 1
116 17 c 1
116 48 d 4
116 27 e 0
117 118 a 1
117 118 b 1
117 39 c 2
117 106 d 4
117 73 e 2
118 119 a 0
118 119 b 0
118 80 c 0
118 119 d 1
118 83 e 3
119 120 a 0
119 120 b 0
119 12 c 1
119 94 d 3
119 105 e 1
120 121 a 3
120 121 b 1
120 97 c 4
120 72 d 4
120 5 e 4
121 122 a 1
121 122 b 4
121 87 c 1
121 3 d 0
121 94 e 4
122 123 a 3
122 123 b 0
122 122 c 1
122 128 d 4
122 118 e 2
123 124 a 4
123 124 b 4
123 92 c 3
123 85 d 0
123 13 e 4
124 125 a 1
124 125 b 0
124 16 c 3
124 60 d 0
124 43 e 3
125 126 a 0
125 126 b 1
125 48 c 0
125 18 d 4
125 26 e 3
126 127 a 1
126 127 b 3
126 88 c 0
126 89 d 0
126 105 e 1
127 128 a 0
127 128 b 4
127 41 c 2
127 55 d 1
127 107 e 2
128 1 a 0
128 1 b 2
128 71 c 3
128 116 d 0
128 54 e 4

77 128 640 5 5 0
1 2 a 3
1 2 b 3
1 92 c 4
1 128 d 4
1 36 e 2
2 3 a 4
2 3 b 3
2 18 c 2
2 107 d 4
2 85 e 3
3 4 a 1
3 4 b 3
3 28 c 2
3 106 d 0
3 43 e 4
4 5 a 0
4 5 b 2
4 46 c 0
4 89 d 3
4 77 e 1
5 6 a 1
5 6 b 1
5 128 c 4
5 51 d 3
5 37 e 3
6 7 a 3
6 7 b 4
6 80 c 0
6 28 d 1
6 98 e 3
7 8 a 0
7 8 b 2
7 93 c 3
7 88 d 3
7 118 e 3
8 9 a 0
8 9 b 4
8 108 c 0
8 81 d 3
8 25 e 3
9 10 a 1
9 10 b 3
9 71 c 0
9 21 d 1
9 68 e 1
10 11 a 4
10 11 b 4
10 57 c 4
10 85 d 1
10 55 e 1
11 12 a 1
11 12 b 1
11 19 c 4
11 103 d 4
11 116 e 1
12 13 a 3
12 13 b 1
12 42 c 4
12 69 d 2
12 65 e 3
13 14 a 4
13 14 b 1
13 86 c 1
13 13 d 2
13 42 e 0
14 15 a 0
14 15 b 0
14 117 c 0
14 127 d 1
14 125 e 3
15 16 a 0
15 16 b 1
15 102 c 4
15 1 d 3
15 76 e 0
16 17 a 3
16 17 b 2
16 15 c 0
16 30 d 2
16 110 e 1
17 18 a 1
17 18 b 2
17 88 c 1
17 2 d 4
17 126 e 4
18 19 a 0
18 19 b 0
18 45 c 0
18 128 d 4
18 91 e 1
19 20 a 0
19 20 b 3
19 128 c 2
19 13 d 4
19 39 e 1
20 21 a 3
20 21 b 1
20 68 c 0
20 66 d 4
20 72 e 0
21 22 a 0
21 22 b 4
21 115 c 0
21 94 d 1
21 105 e 0
22 23 a 2
22 23 b 0
22 9 c 3
22 66 d 2
22 122 e 1
23 24 a 1
23 24 b 0
23 6 c 4
23 115 d 1
23 44 e 1
24 25 a 4
24 25 b 1
24 112 c 2
24 27 d 3
24 118 e 2
25 26 a 2
25 26 b 4
25 79 c 3
25 8 d 3
25 19 e 4
26 27 a 0
26 27 b 2
26 48 c 0
26 43 d 3
26 1 e 1
27 28 a 3
27 28 b 3
27 35 c 2
27 27 d 4
27 4 e 0
28 29 a 4
28 29 b 2
28 60 c 4
28 16 d 3
28 33 e 4
29 30 a 4
29 30 b 0
29 21 c 3
29 104 d 1
29 35 e 1
30 31 a 2
30 31 b 3
30 75 c 3
30 37 d 4
30 25 e 1
31 32 a 0
31 32 b 4
31 125 c 4
31 109 d 1
31 86 e 3
32 33 a 4
32 33 b 4
32 80 c 2
32 8 d 2
32 112 e 2
33 34 a 4
33 34 b 2
33 109 c 3
33 102 d 4
33 66 e 1
34 35 a 0
34 35 b 2
34 1 c 3
34 23 d 0
34 106 e 4
35 36 a 4
35 36 b 0
35 60 c 1
35 81 d 2
35 75 e 4
36 37 a 0
36 37 b 3
36 83 c 4
36 109 d 3
36 12 e 2
37 38 a 1
37 38 b 3
37 126 c 4
37 106 d 0
37 23 e 1
38 39 a 1
38 39 b 2
38 123 c 1
38 104 d 2
38 27 e 2
39 40 a 0
39 40 b 4
39 9 c 2
39 47 d 1
39 11 e 4
40 41 a 3
40 41 b 3
40 110 c 3
40 38 d 4
40 28 e 1
41 42 a 2
41 42 b 1
41 113 c 4
41 92 d 1
41 75 e 4
42 43 a 4
42 43 b 4
42 96 c 1
42 2 d 2
42 85 e 0
43 44 a 3
43 44 b 0
43 12 c 0
43 111 d 4
43 61 e 1
44 45 a 0
44 45 b 1
44 72 c 2
44 27 d 2
44 73 e 3
45 46 a 3
45 46 b 4
45 109 c 3
45 36 d 4
45 5 e 2
46 47 a 0
46 47 b 1
46 89 c 2
46 76 d 2
46 63 e 4
47 48 a 0
47 48 b 4
47 108 c 2
47 121 d 1
47 9 e 0
48 49 a 1
48 49 b 2
48 10 c 4
48 52 d 0
48 59 e 0
49 50 a 4
49 50 b 3
49 27 c 0
49 42 d 0
49 110 e 1
50 51 a 4
50 51 b 3
50 14 c 3
50 46 d 2
50 2 e 2
51 52 a 0
51 52 b 2
51 81 c 3
51 53 d 4
51 24 e 0
52 53 a 2
52 53 b 2
52 91 c 3
52 89 d 2
52 25 e 0
53 54 a 4
53 54 b 4
53 35 c 1
53 87 d 3
53 46 e 0
54 55 a 3
54 55 b 3
54 38 c 2
54 16 d 3
54 69 e 3
55 56 a 2
55 56 b 1
55 101 c 2
55 11 d 3
55 18 e 4
56 57 a 0
56 57 b 2
56 100 c 1
56 114 d 1
56 11 e 4
57 58 a 4
57 58 b 2
57 44 c 1
57 17 d 1
57 108 e 3
58 59 a 3
58 59 b 3
58 74 c 4
58 90 d 3
58 49 e 1
59 60 a 3
59 60 b 0
59 77 c 2
59 100 d 3
59 31 e 0
60 61 a 1
60 61 b 2
60 76 c 0
60 103 d 1
60 59 e 3
61 62 a 1
61 62 b 1
61 94 c 3
61 65 d 0
61 80 e 2
62 63 a 3
62 63 b 1
62 33 c 1
62 116 d 0
62 110 e 0
63 64 a 2
63 64 b 0
63 52 c 1
63 38 d 1
63 101 e 2
64 65 a 3
64 65 b 2
64 60 c 1
64 32 d 3
64 78 e 0
65 66 a 1
65 66 b 0
65 99 c 3
65 80 d 0
65 3 e 3
66 67 a 2
66 67 b 2
66 84 c 1
66 71 d 4
66 35 e 0
67 68 a 3
67 68 b 2
67 64 c 3
67 59 d 3
67 15 e 0
68 69 a 4
68 69 b 0
68 92 c 2
68 5 d 0
68 111 e 2
69 70 a 4
69 70 b 3
69 96 c 4
69 36 d 3
69 45 e 0
70 71 a 0
70 71 b 2
70 10 c 4
70 57 d 1
70 120 e 1
71 72 a 4
71 72 b 4
71 25 c 3
71 9 d 3
71 67 e 3
72 73 a 2
72 73 b 2
72 83 c 3
72 127 d 3
72 68 e 0
73 74 a 3
73 74 b 1
73 128 c 2
73 39 d 4
73 117 e 0
74 75 a 2
74 75 b 2
74 108 c 4
74 51 d 2
74 22 e 2
75 76 a 2
75 76 b 1
75 104 c 4
75 122 d 0
75 41 e 1
76 77 a 0
76 77 b 2
76 74 c 2
76 116 d 2
76 117 e 0
77 78 a 3
77 78 b 2
77 104 c 3
77 63 d 0
77 4 e 4
78 79 a 3
78 79 b 3
78 33 c 1
78 30 d 3
78 37 e 4
79 80 a 4
79 80 b 2
79 85 c 0
79 117 d 2
79 107 e 3
80 81 a 3
80 81 b 0
80 104 c 2
80 78 d 3
80 43 e 4
81 82 a 1
81 82 b 1
81 67 c 4
81 86 d 0
81 2 e 0
82 83 a 0
82 83 b 1
82 82 c 2
82 96 d 0
82 76 e 0
83 84 a 0
83 84 b 1
83 7 c 1
83 97 d 4
83 46 e 0
84 85 a 0
84 85 b 0
84 86 c 1
84 115 d 1
84 14 e 1
85 86 a 4
85 86 b 2
85 55 c 3
85 83 d 2
85 22 e 3
86 87 a 4
86 87 b 2
86 39 c 4
